
================================================================
======== FXServer starting - 5/27/2020, 4:42:47 AM
================================================================
Creating script environments for _cfx_internal
Started resource bmamas
Creating script environments for hat
Started resource hat
Started resource pointing
Started resource puton
Started resource wk_wrs
Couldn't find resource seatbelt.
Started resource rs3
Couldn't find resource cars.
Started resource ambulance
Started resource cityhall
Started resource wnews
Creating script environments for esx_AdvancedFishing
Advanced fishing started successfully
Advanced Fishing developed by Kuzaky | Discord: Kuzkay#9999
Started resource esx_AdvancedFishing
Creating script environments for esx_accessories
Started resource esx_accessories
Creating script environments for esx_advert
Started resource esx_advert
Creating script environments for esx_Armour
Started resource esx_Armour
Creating script environments for esx_bennys
Started resource esx_bennys
Creating script environments for esx_carwash
Started resource esx_carwash
Creating script environments for esx_clotheshop
Started resource esx_clotheshop
Creating script environments for esx_communityservice
Started resource esx_communityservice
Creating script environments for esx_criminalrecords
Started resource esx_criminalrecords
Started resource esx_detector
Started resource esx_detector_prison
Creating script environments for esx_dmvschool
Started resource esx_dmvschool
Creating script environments for esx_doorlock
Started resource esx_doorlock
Creating script environments for esx_drugs
Started resource esx_drugs
Creating script environments for esx_duty
Started resource esx_duty
Creating script environments for esx_extraitems
= INFO = Enregistrement du telephone darknet => Dark Net
Started resource esx_extraitems
Creating script environments for esx_GoldDig
Started resource esx_GoldDig
Creating script environments for esx_holdup
Started resource esx_holdup
Creating script environments for esx_holdupbank
Started resource esx_holdupbank
Creating script environments for esx_Krowa
Started resource esx_Krowa
Creating script environments for esx_ktackle
Started resource esx_ktackle
Creating script environments for esx_lscustom
Started resource esx_lscustom
Creating script environments for esx_moneywash
Started resource esx_moneywash
Creating script environments for esx_outlawalert
Started resource esx_outlawalert
Creating script environments for esx_pawn
Started resource esx_pawn
Creating script environments for esx_plasticsurgery
Started resource esx_plasticsurgery
Creating script environments for esx_qallejail
Started resource esx_qallejail
Creating script environments for esx_ruskiarrest
Started resource esx_ruskiarrest
Creating script environments for esx_SellGold
Started resource esx_SellGold
Creating script environments for esx_sit
Started resource esx_sit
Creating script environments for esx_tattoosShops
Started resource esx_tattoosShops
Creating script environments for esx_taxijob
= INFO = Enregistrement du telephone taxi => Taxi Client
Started resource esx_taxijob
Creating script environments for esx_thief
Started resource esx_thief
Creating script environments for esx_tpm
Started resource esx_tpm
Creating script environments for esx_vangelico_robbery
Started resource esx_vangelico_robbery
Creating script environments for esx_vangelico_robbery2
Started resource esx_vangelico_robbery2
Creating script environments for esx_vinerob
Started resource esx_vinerob
Creating script environments for esx_yacht
Started resource esx_yacht
Creating script environments for esx-qalle-sellvehicles
Started resource esx-qalle-sellvehicles
Creating script environments for esx_med
Started resource esx_med
Creating script environments for esx_mafia
Started resource esx_mafia
Started resource kr_pushvehicle
Creating script environments for npc_car_aim_flee
Started resource npc_car_aim_flee
Started resource dice
Creating script environments for hotdog
Started resource hotdog
Couldn't find resource tardspack.
Couldn't find resource fax-logo.
Started resource togglehud
Creating script environments for interactsound
Started resource interactsound
Started resource progressBars
Creating script environments for outfit
Started resource outfit
Creating script environments for ChangingRooms
Started resource ChangingRooms
Started resource chopshop
Started resource bison
Started resource caddy
Started resource jack_pack
Started resource jack_pack2
Started resource jack_pack3
Started resource jack_pack4
Started resource jack_pack5
Started resource oz_cars
Started resource speedycab
Started resource casino_pack1
Started resource casino_pack2
Started resource casino_pack3
Started resource casino_pack4
Started resource casino_pack5
Started resource casino_anims
Started resource casino_vehsounds
Started resource casino_vehsounds2
Started resource RichPresence
Started resource wash
Started resource vespucci
Started resource police2
Couldn't find resource policeels.
Started resource policecars
Creating script environments for esx_bike-rental
Started resource esx_bike-rental
Creating script environments for esx_invest
Started resource esx_invest
Creating script environments for heli
Started resource heli
Authenticating server license key...
Server license key authentication succeeded. Welcome!
Sending heartbeat to https://servers-ingress-live.fivem.net/ingress
[el_bwh] Performing version check...
[txAdminClientLUA] Threads and commands set up. All Ready.




####################################################################
########################### Coords Saver ###########################
####################################################################
#####                  Current Version: 1.0.0                  #####
#####                   Newest Version: 1.0.0                  #####
####################################################################
#####                        Up to date!                       #####
####################################################################




Performing version check against: https://api.kanersps.pw/em/version?version=6.3.0&uuid=c922028d-094f-4f9b-75e8-a4f3db56b452

Started map Freedom
Started resource Freedom
Authenticating with Nucleus...
server thread hitch warning: timer interval of 8142 milliseconds
[el_bwh] No updates found!

dp Emotes (dpemotes) is up to date. (173)
[ERROR] [MySQL] [esx_drp_garage] An error happens on MySQL for query "UPDATE owned_vehicles SET state=true WHERE state=false": ER_BAD_FIELD_ERROR: Unknown column 'state' in 'where clause'
[mysql-async] Database server connection established.

[EssentialMode] Current version: 6.3.0
[EssentialMode] Updater version: 6.4.0


[EssentialMode] Current version: 6.3.0
[EssentialMode] Updater version: 6.4.0

[EssentialMode] Changelog: 
- Add support for third party live data intergration (ExM for example)


[EssentialMode] You're not running the newest stable version of EssentialMode please update:
https://github.com/kanersps/essentialmode/releases/latest
Support the developers: Hey! Would you like to support the developers, go to https://www.patreon.com/gdevelopment and get some nifty rewards!


##############
## VehicleExtraMenu
##
## Current Version: 2.1.3
## Newest Version: 2.1.3
##
## Up to date!
##############


        fff                          
  cccc ff   xx  xx     rr rr    eee  
cc     ffff   xx       rrr  r ee   e 
cc     ff     xx   ... rr     eeeee  
 ccccc ff   xx  xx ... rr      eeeee 
                                     
Authenticated with cfx.re Nucleus: https://honza-x-mqbvaq.users.cfx.re/
ESX Bike Rental started v5.0
Connecting: Honza_X
Sending heartbeat to https://servers-ingress-live.fivem.net/ingress
server thread hitch warning: timer interval of 773 milliseconds
server thread hitch warning: timer interval of 1152 milliseconds
server thread hitch warning: timer interval of 246 milliseconds
65VEL794
UPDATING STATE...
vehicle
stock_vehicle
[ERROR] [MySQL] [esx_drp_garage] An error happens on MySQL for query "UPDATE owned_vehicles SET vehicle='{\"modGrille\":-1,\"modAPlate\":-1,\"modStruts\":-1,\"modShifterLeavers\":-1,\"modRoof\":-1,\"modTrunk\":-1,\"model\":-344943009,\"modTurbo\":false,\"modEngineBlock\":-1,\"modVanityPlate\":-1,\"modArmor\":-1,\"modLivery\":-1,\"modFrame\":-1,\"wheelColor\":156,\"modDashboard\":-1,\"plate\":\"65VEL794\",\"modExhaust\":-1,\"modFender\":-1,\"modOrnaments\":-1,\"dirtLevel\":7.1283965110779,\"neonColor\":[255,0,255],\"modSmokeEnabled\":false,\"color2\":0,\"modHydrolic\":-1,\"modEngine\":-1,\"modTrimA\":-1,\"modAirFilter\":-1,\"plateIndex\":0,\"modPlateHolder\":-1,\"modRearBumper\":-1,\"modSideSkirt\":-1,\"modBackWheels\":-1,\"modRightFender\":-1,\"color1\":6,\"modSeats\":-1,\"modWindows\":-1,\"wheels\":0,\"modTank\":-1,\"modSpoilers\":-1,\"modSteeringWheel\":-1,\"modBrakes\":-1,\"modAerials\":-1,\"tyreSmokeColor\":[255,255,255],\"modDial\":-1,\"modTrimB\":-1,\"modDoorSpeaker\":-1,\"modTransmission\":-1,\"modFrontBumper\":-1,\"modSpeakers\":-1,\"modHorns\":-1,\"modSuspension\":-1,\"windowTint\":-1,\"modHood\":-1,\"modFrontWheels\":-1,\"modXenon\":false,\"modArchCover\":-1,\"neonEnabled\":[false,false,false,false],\"extras\":{\"10\":false,\"12\":false},\"health\":997,\"pearlescentColor\":111}' WHERE plate='65VEL794'": ER_BAD_FIELD_ERROR: Unknown column 'plate' in 'where clause'
[ERROR] [MySQL] [esx_drp_garage] An error happens on MySQL for query "UPDATE owned_vehicles SET state =false WHERE plate=@plate": ER_BAD_FIELD_ERROR: Unknown column 'plate' in 'where clause'
STATE UPDATED...
UPDATING STATE...
vehicle
list_vehicles
[ERROR] [MySQL] [esx_drp_garage] An error happens on MySQL for query "UPDATE owned_vehicles SET state =false WHERE plate=@plate": ER_BAD_FIELD_ERROR: Unknown column 'plate' in 'where clause'
STATE UPDATED...
Sending heartbeat to https://servers-ingress-live.fivem.net/ingress
25WUC842
UPDATING STATE...
vehicle
stock_vehicle
[ERROR] [MySQL] [esx_drp_garage] An error happens on MySQL for query "UPDATE owned_vehicles SET state =false WHERE plate=@plate": ER_BAD_FIELD_ERROR: Unknown column 'plate' in 'where clause'
[ERROR] [MySQL] [esx_drp_garage] An error happens on MySQL for query "UPDATE owned_vehicles SET vehicle='{\"modGrille\":-1,\"modAPlate\":-1,\"modStruts\":-1,\"modShifterLeavers\":-1,\"modRoof\":-1,\"modTrunk\":-1,\"model\":1672195559,\"modTurbo\":false,\"modEngineBlock\":-1,\"modVanityPlate\":-1,\"modArmor\":-1,\"modLivery\":-1,\"modFrame\":-1,\"wheelColor\":156,\"modDashboard\":-1,\"plate\":\"25WUC842\",\"modExhaust\":-1,\"modFender\":-1,\"modOrnaments\":-1,\"dirtLevel\":9.1270914077759,\"neonColor\":[255,0,255],\"modSmokeEnabled\":false,\"color2\":88,\"modHydrolic\":-1,\"modEngine\":-1,\"modTrimA\":-1,\"modAirFilter\":-1,\"plateIndex\":0,\"modPlateHolder\":-1,\"modRearBumper\":-1,\"modSideSkirt\":-1,\"modBackWheels\":-1,\"modRightFender\":-1,\"color1\":88,\"modSeats\":-1,\"modWindows\":-1,\"wheels\":6,\"modTank\":-1,\"modSpoilers\":-1,\"modSteeringWheel\":-1,\"modBrakes\":-1,\"modAerials\":-1,\"tyreSmokeColor\":[255,255,255],\"modDial\":-1,\"modTrimB\":-1,\"modDoorSpeaker\":-1,\"modTransmission\":-1,\"modFrontBumper\":-1,\"modSpeakers\":-1,\"modHorns\":-1,\"modSuspension\":-1,\"windowTint\":-1,\"modHood\":-1,\"modFrontWheels\":-1,\"modXenon\":false,\"modArchCover\":-1,\"neonEnabled\":[false,false,false,false],\"extras\":{\"9\":true,\"1\":true,\"4\":true},\"health\":965,\"pearlescentColor\":88}' WHERE plate='25WUC842'": ER_BAD_FIELD_ERROR: Unknown column 'plate' in 'where clause'
STATE UPDATED...
Honza_X: |/Dvc
Honza_X: s
Sending heartbeat to https://servers-ingress-live.fivem.net/ingress
[SAVED] Honza Brody
Sending heartbeat to https://servers-ingress-live.fivem.net/ingress
